625 50
few -0.624881 0.847327 0.842396 2.669003 -1.508408 -0.009947 1.711890 0.862348 1.064956 0.212997 1.817330 1.933658 1.622486 -3.365357 2.951588 -0.656161 1.877362 -2.218312 -2.561775 2.085827 -1.932686 -0.148462 0.062690 -0.673437 2.308411 1.040895 -2.938600 0.300636 1.201434 -0.437857 0.315593 -0.006315 0.268342 0.171233 0.608201 -0.142018 -2.622008 -0.355622 -0.624464 -1.229865 -0.496828 -0.823292 -0.429755 1.636870 0.330375 1.711862 -2.230656 0.235086 -1.928541 0.616042
western 0.493340 -0.871399 0.688054 0.777858 -0.392144 1.794715 0.020602 3.246558 0.696147 0.826540 1.232087 0.927241 0.417395 -0.278011 0.440726 0.186812 -1.842113 2.294654 1.019083 -0.348607 0.847287 2.280949 0.447579 1.547516 -0.196016 -0.742427 1.029340 0.229166 0.837473 -3.383058 3.274054 -1.470011 -1.866660 -0.902055 -3.348301 0.757142 -0.183790 -0.586066 -1.620636 0.699884 0.429574 0.920006 -1.932988 1.683541 1.538223 0.431886 0.516442 0.864414 -0.310056 2.243454
home 0.721668 -0.071967 0.229780 0.282538 -1.349955 -1.920817 -2.465158 -0.286962 -0.021107 0.293827 0.376076 0.872036 -0.653690 0.927488 0.718093 -0.192941 -0.960021 -2.116629 -0.756195 0.861880 0.012688 -0.821047 -1.197035 0.605525 -1.356625 -2.921766 -0.539213 -2.039620 1.633249 -1.241613 -0.024689 2.775665 3.049716 -1.423587 0.817557 0.576979 1.158468 1.318055 -1.540303 -1.149905 0.225233 0.781896 -1.359519 -0.115424 -0.906374 0.646816 -0.263587 1.816543 -1.325538 -1.924892
began 1.276176 0.707295 2.064154 -0.875544 0.656532 0.891827 -2.514264 1.303527 -1.896459 0.303336 1.259055 1.300607 -0.543699 -0.159411 -0.864504 -1.127360 -2.412291 -1.199669 -0.135027 -2.680000 0.671459 0.710658 1.146810 -0.499034 0.764803 -1.957348 -3.403549 -0.212538 -2.118770 -1.950537 1.389648 1.900430 0.255533 0.074302 -0.493139 -1.063661 -1.118404 3.129661 -1.275407 -2.957999 0.641040 -2.732057 -0.179542 -1.198382 1.048115 0.002999 2.567151 -0.836136 -1.757440 -1.540986
generally 0.397615 -0.988001 -1.529863 0.956437 -0.793390 -1.606771 1.469119 1.759221 -1.414637 -0.025327 0.113785 1.588844 1.384366 -0.606940 0.952886 -1.457464 1.070085 1.955276 0.443814 1.851168 -0.503992 0.373761 0.028961 -1.836009 0.554297 0.611186 2.191841 2.567485 -0.563741 1.797090 1.682711 -1.607646 0.091841 0.158277 -1.647972 0.743407 -0.398017 -0.058979 1.142256 -0.071237 0.831187 -0.499838 -0.732739 1.075527 -0.450419 -0.056751 -2.588606 0.474289 1.620600 2.118323
less -2.278737 1.781457 0.785166 -1.255314 0.774706 -1.441508 2.303045 1.775094 -1.915106 4.464234 -0.384282 2.722924 3.061252 -0.069792 2.270991 -0.994828 -0.904213 1.347914 -2.133565 -1.951289 1.387002 -0.279362 -2.578943 -2.254933 1.573848 -0.659432 1.720211 1.879495 0.866614 1.153785 3.301968 -1.223589 2.057898 1.685203 -0.074162 0.891283 0.179439 -1.065405 0.610058 -1.612726 -4.442666 1.707077 0.927367 0.141883 -2.256937 2.091061 -4.026256 0.301123 2.110776 -0.837072
k 1.058813 0.615893 1.507084 0.155036 -0.223918 1.308799 1.155236 -0.151454 1.112953 -1.983360 1.389462 -0.139268 0.560358 3.702795 0.703915 1.531643 0.398489 -0.921462 1.337383 0.360109 -0.517681 -1.118048 1.810090 0.645560 2.046693 -1.035121 0.226766 -0.731391 0.208977 3.349079 -5.191234 1.026247 -2.524582 0.398750 -0.107583 0.932275 -1.006878 -0.193468 -0.242335 3.352204 0.273510 2.568879 0.807528 -0.107164 -1.638400 1.116080 -0.000283 0.300956 1.558008 -2.273672
similar -0.376669 -1.339511 0.763295 -1.313725 -0.909864 -0.803125 2.344219 1.727033 0.371468 0.007669 1.252490 0.125046 0.804262 0.470695 1.875366 -1.407489 1.685091 0.680746 -1.253274 -0.409056 -0.998808 -0.849700 1.512673 0.073243 -0.229384 0.590349 -0.204603 2.349476 -0.593210 2.183102 0.422041 -0.448021 -0.160651 0.870138 0.204949 0.557904 -0.456395 -0.672555 0.519980 0.335603 1.812184 0.291914 -1.591771 2.667449 -1.149492 -0.169396 -1.113024 0.575287 1.284473 1.832139
written -2.029059 -0.242731 2.954539 0.463612 -0.138092 0.410689 0.727820 -1.590005 -0.837406 -2.484819 1.694482 -1.797540 -0.582245 0.157097 1.467107 -0.300285 2.186882 0.340131 -0.769123 -0.362062 -1.204793 -1.173276 1.985061 0.810970 0.868840 0.026820 0.271924 1.354670 -4.262035 0.962214 -1.315299 -1.435516 0.287745 -1.166117 -0.767643 -0.822382 -1.274157 -2.817118 0.490141 1.162692 2.662869 0.781266 2.673320 -0.582787 -2.338065 1.471395 -2.092061 1.194497 -0.915008 1.083253
original -1.658810 -0.629438 1.470071 -0.655903 -0.455800 -1.420364 -0.122732 0.676387 -0.672470 -2.386883 0.662285 -1.841131 0.332703 1.800756 0.718409 -0.676677 1.087713 -0.000653 -1.810243 -0.845866 -0.337984 0.191487 -0.203702 -1.986240 -0.297155 0.112743 -0.562681 1.218265 -2.128026 0.412455 0.024825 -0.879225 0.114281 -0.931229 -0.519359 -1.115463 0.920215 -0.380868 -0.089315 1.106489 1.404289 1.383376 1.822068 0.948116 -2.104087 -0.135219 -0.879897 0.864000 -2.285736 -1.019979
best 0.567236 -1.430757 -0.656003 1.575911 -1.837546 -1.460481 -1.465250 -0.724287 -1.751766 0.547193 0.085236 1.253420 -1.636378 1.618250 2.140990 -1.811549 0.165203 -0.677051 -0.304877 -0.196114 1.373184 0.534955 1.522009 -2.827907 -2.903291 -1.025171 -0.099366 -2.078077 1.096289 -2.237396 -1.218469 -0.832837 1.992550 -0.037605 2.235181 -1.058133 -0.550908 0.895924 2.046315 2.434004 1.122029 3.433462 0.467866 -3.035831 -0.903392 -1.269380 -1.597105 1.066655 -2.892633 0.892476
must 2.136381 1.793217 -2.993369 4.560256 1.265038 -1.589498 3.581696 -1.437025 -0.512530 -1.703412 -3.039707 -3.875606 -2.077680 1.674644 0.358815 -3.557482 0.729086 1.578231 0.503535 -0.955316 -0.593224 -0.209376 -1.838222 -1.259197 0.044715 -0.329624 2.302954 1.848700 -1.872012 3.550815 -0.877234 2.462921 0.430338 2.320176 -0.305933 0.888785 -3.203511 0.176011 2.344875 -6.347546 -1.730402 -1.417794 0.722818 1.442711 1.761352 1.924516 0.592233 3.466259 0.271333 -0.698155
according -1.151178 -2.445020 0.611308 -1.499693 0.073054 -0.651668 0.482495 -2.670002 -0.272595 1.318817 -0.093112 -0.393076 1.238498 -0.781590 -2.407280 2.757473 -0.888487 -0.276123 -1.983687 -0.076284 -1.453130 -0.504022 1.355047 0.848296 -1.960463 0.220625 0.022595 0.920008 -0.320688 0.906058 -1.057805 0.447725 -1.169044 -1.558767 -0.580597 -1.255875 0.444295 -0.994502 0.396694 -2.329807 0.784935 -0.550141 -0.179854 0.172522 0.045662 -0.241316 -0.754965 -0.070225 1.487122 0.275195
school 0.523459 -0.782857 1.405535 1.267611 -1.299671 -1.138053 -1.266742 -1.412074 -1.276629 -0.354456 1.539827 3.075786 -2.924387 1.460845 1.196485 0.577485 -3.808482 -2.458131 2.021445 1.720442 -2.208760 -1.490067 1.315565 -0.494800 0.313064 -0.433927 -0.612447 -2.251249 -1.253121 -1.538258 -1.470803 2.804468 1.305652 -0.580338 0.171184 5.343497 -0.380225 0.252241 -2.732507 -2.615268 0.906862 -0.564082 -3.838926 -0.718568 -0.088483 -0.477258 -0.065410 0.614787 0.675070 0.400230
france 0.723343 2.299960 1.514769 0.889924 -0.005509 1.994843 -2.537008 2.461601 0.806895 0.412969 1.402315 1.812464 0.201456 -2.879426 -0.240854 0.439002 -0.071732 2.722890 1.615465 -2.620950 0.013011 0.257681 0.154600 1.368760 0.930821 0.780621 1.976280 -1.710344 2.219132 -2.611443 -1.363533 0.263999 -1.704443 -2.878579 -0.818378 -0.262297 0.479554 -1.432373 -2.723055 0.460161 -0.840874 -0.652756 -0.336373 0.063890 1.164598 -0.871639 1.624877 -0.548111 -1.687566 -0.229719
single 0.147946 0.769324 -1.504723 -1.297791 0.484261 -1.726944 2.144896 -0.391319 0.864755 -1.729224 -0.695867 -1.224001 -0.588383 0.390160 2.356176 -0.533107 2.050499 -1.756827 -0.878378 -0.384913 1.592993 -0.438164 0.080678 -0.554372 1.360246 1.660958 -0.367063 0.409199 0.127192 2.941010 0.854982 0.819543 1.417340 1.269017 -0.847270 -1.110398 -0.988973 -0.867621 -0.504507 1.660049 0.630095 0.212647 0.565431 0.265828 -0.871629 1.822075 -0.429175 0.840971 -0.133985 -0.103596
air 1.787623 0.208051 -0.441438 -2.068736 -1.228137 -0.419418 -1.658365 0.381191 -1.703194 -0.445522 0.131978 -0.274349 -0.053824 -2.674073 -0.659618 -1.992887 -0.585745 2.887102 -0.978045 -1.399361 0.428531 -0.335967 -3.739098 1.105543 0.814528 -1.930365 2.195484 0.972086 3.593172 1.332166 -0.469768 1.748818 1.563405 1.378719 0.356165 2.041556 -2.758213 -0.000032 -2.211224 3.321834 -3.608102 0.766402 0.802485 1.257561 -1.248602 -1.300495 4.270403 -1.087494 1.344620 -0.154211
force 2.305513 0.161692 -0.078692 -1.902536 -1.339387 -1.563448 -1.369320 -0.770140 -1.468338 -1.197924 -0.616694 -1.010886 0.577873 -3.277528 -1.508567 -1.399265 -0.730872 3.021828 0.270675 -0.815568 1.321556 0.075159 -1.819892 0.614703 0.971712 0.508309 1.891086 0.359791 2.532880 1.964070 -0.885701 0.349965 0.787356 0.354515 0.381848 0.342830 -1.842386 -0.033510 -1.748964 1.939666 -4.242917 -1.215951 0.239547 0.691502 -0.370544 -1.261690 3.457628 -2.076682 2.010975 0.907959
land 0.647648 -1.800881 0.572859 -0.939444 1.933989 0.153762 0.669928 2.717168 -0.527051 1.613677 -1.506084 -1.514797 0.732700 -2.320281 -2.522441 -0.108476 -0.398385 1.142884 -0.664382 0.555520 -0.008926 0.711677 -0.681340 -0.749894 -1.165165 -2.347212 0.825917 -0.577461 4.326368 0.333160 1.186005 1.641456 -1.098828 -0.237700 0.670004 -0.033435 0.097952 0.941119 0.151149 1.327618 -2.056332 -0.657004 -1.326503 3.370394 -1.342090 0.230181 -0.005810 -1.285701 -1.259369 -1.198304
groups -1.951636 2.119019 -1.474828 -0.434844 1.406858 1.483229 2.731172 0.241123 2.258613 -2.387094 -0.989780 1.522320 1.845839 -0.918241 -1.073411 -0.878365 0.630956 2.185158 2.571106 2.624489 0.423377 -0.001032 2.342657 0.189278 0.077137 -1.412704 -1.691673 2.471860 1.105450 -0.829472 1.072440 0.477400 -0.185925 1.079671 -1.965662 -1.221720 0.982111 1.550316 -2.500564 -0.643394 0.688843 -0.265122 0.167414 -0.179960 1.652131 0.992186 -1.697566 0.657482 4.198889 4.971906
down 1.132534 -0.320911 -0.099232 -0.996673 -1.994043 -0.063635 -1.200063 -0.423562 -1.101354 -1.595969 -1.346898 -1.007276 0.699720 -2.331020 0.375406 -0.714000 0.300768 -0.594594 -1.242784 -1.562876 -0.413420 0.453831 -0.447812 1.493328 0.570539 -1.073479 -1.193821 -1.138325 -1.370058 1.875597 0.837073 0.910027 1.376178 0.116433 0.193099 0.751547 0.053187 0.191723 1.587200 -0.497025 -1.456514 0.250731 -0.378340 1.393914 -0.022424 1.963172 1.281041 1.306044 -0.772214 0.044820
how -1.660736 -3.023004 -0.019028 0.709834 -3.649577 2.137274 1.035533 -1.821442 -1.808292 0.922617 -0.115655 -1.794402 -0.036179 -0.371145 -1.689963 -1.187481 2.857990 0.187394 -2.205180 -0.352530 -0.605229 1.109999 2.300196 -0.109068 -0.874958 1.683077 1.283873 -2.626701 -0.680553 -0.616954 -0.724715 -0.932841 2.907048 3.299144 1.260123 -1.451612 1.662582 -1.355430 0.926474 -0.623706 -1.278198 0.898425 -1.586316 0.076563 -0.256103 0.252698 -1.700910 1.649438 2.543578 -0.616492
works -4.448318 1.317279 1.895345 1.638434 0.075558 2.886219 -1.623054 -1.846690 -2.528542 -0.906298 2.308773 -2.319909 0.625075 1.761530 1.594143 -1.120874 0.103602 0.773840 0.494834 0.882740 -1.499084 0.302402 2.895110 -0.965170 0.097299 -0.166769 -0.866059 0.947235 -1.675268 -2.236024 -2.073488 -0.790784 3.117012 -1.178407 0.502107 -0.668196 0.763832 0.983331 -0.280504 0.880162 1.693321 0.622104 -0.770882 -0.983860 -0.007936 -0.513996 -2.720595 -0.350037 -1.377876 1.494299
development -1.905851 -1.673323 2.100661 -1.028572 1.451250 0.904581 -0.668198 0.591387 -0.245925 0.034535 2.017284 -1.175960 0.524022 1.741816 -1.034309 0.609940 -0.999739 1.705474 -1.266344 1.568746 0.678929 0.897755 -0.536696 -3.550343 -0.314472 0.180869 -1.151272 -1.427534 -0.162772 -1.545065 0.452119 -1.077601 1.538189 2.282128 -2.083957 0.974154 -2.535976 3.054164 -1.663925 -0.165960 -0.157916 0.043368 -0.313330 -0.168756 -0.393061 -0.159395 3.059341 -0.456015 1.214929 1.829867
official -0.765550 0.598879 -0.996262 0.815531 -0.931145 -4.073287 -0.344343 1.852096 2.475359 -0.957701 1.037977 0.535842 0.254673 0.764247 -2.122747 2.768011 1.761241 0.390215 1.014691 2.738728 1.100213 -0.667961 -1.370468 -0.126197 -0.071929 -0.730908 1.941976 0.659842 -1.666278 -3.022982 -2.160778 0.451687 -0.300142 -1.842657 -1.091419 -0.534297 0.140747 -2.764181 -1.488941 -1.612197 0.976279 -0.163927 1.831780 -0.495328 -1.777715 -0.255835 1.481425 0.204149 -2.011722 -0.923623
support -1.730963 2.104925 -0.212213 -3.165957 -1.057209 -1.453244 0.186906 1.399100 -1.740205 1.002255 0.414743 1.473151 1.353730 0.175901 -0.817098 -0.433904 1.139808 0.784297 -0.140285 2.468599 2.006505 -1.015223 0.357317 -0.924202 -0.705069 -0.506999 -0.474002 -1.208613 -0.448193 0.153489 -0.989216 0.122663 0.387412 -0.440423 0.675623 0.136263 -0.799190 0.987230 -0.718093 -0.877753 -1.284456 -1.376712 -0.263031 1.412371 1.409068 -0.175679 2.227804 -0.718533 1.603154 1.258315
j -0.939468 0.479459 2.907819 -0.117917 0.599983 3.028821 -0.685125 -1.447239 1.537611 -1.074166 1.429858 -0.428360 0.390390 2.740120 0.126326 0.456130 0.249952 -0.278627 0.664601 0.690396 -1.902233 -1.888379 3.008885 -0.816878 0.003384 -1.236532 0.902657 0.366307 -2.260831 1.382359 -4.009226 -0.968287 -3.609761 0.460671 0.775611 1.584434 0.849412 -0.465016 0.495399 2.367482 0.650440 1.665314 0.299248 -2.136498 -0.818549 -1.784148 0.696538 0.168943 1.640916 -2.433572
rather -2.053590 2.167185 -1.134354 -1.618735 3.200336 -3.803796 3.139471 2.271812 -3.211353 4.351509 -1.566344 -2.506520 3.348733 0.177782 1.054193 -1.786162 -2.353327 0.769355 -3.563434 -0.742321 -0.192304 0.644781 -0.452465 -2.239801 1.830403 2.277403 1.847811 -0.028548 -1.012153 -2.286634 1.421684 -0.900322 0.637840 1.015741 -1.082869 0.683156 2.976322 -2.187183 2.650226 -4.363340 -3.225834 1.741314 3.836577 -0.875516 -5.478721 -1.018629 -3.051774 4.515736 3.086306 -0.123825
data -1.445272 -0.991188 -1.354925 -0.647036 1.238124 -1.494554 1.714458 1.373282 -0.488413 0.608037 1.011337 -2.131013 -1.059325 1.025148 1.678919 1.435414 3.488543 0.606847 -0.948034 0.178568 -0.048762 -0.496390 -0.461889 -2.038669 -0.402095 -0.179321 -0.793624 1.527804 0.911114 2.681353 -1.407958 0.210017 2.787848 4.118332 -0.688661 -0.020756 -2.907447 -0.081319 -0.252668 1.563354 2.173018 1.494188 0.945134 2.244172 -0.715686 1.994211 1.229806 0.141766 4.531111 -1.417396
greek -1.298403 -0.934125 2.112046 -0.195973 2.111668 0.134559 -1.578742 0.595752 0.615185 0.801232 1.328388 -0.774112 -0.388983 0.932330 -2.443971 2.822312 0.680461 1.319099 0.580746 -1.093617 -2.460846 3.168170 1.859872 2.370718 1.547568 0.082673 1.647816 2.726114 -0.431332 -2.535050 0.420672 -0.823914 -3.202733 -2.265122 0.399235 1.080016 0.545962 -1.808361 -0.935040 0.334779 3.542813 -1.311182 2.055178 3.249067 -2.806064 0.062650 -1.524328 2.337480 -0.172356 0.961319
space -0.107335 -1.236583 -0.244414 0.099335 -0.503995 -0.806655 1.387728 -0.429340 -0.157808 0.255731 -0.029431 -3.379546 -1.880587 1.530197 1.379296 -1.439637 0.453953 -1.847106 0.604744 -1.216453 0.282306 1.116805 -1.235721 -0.368858 1.475390 -0.411258 1.088526 0.280691 1.898319 3.252214 -0.663286 -0.229945 1.557382 2.161595 -1.288726 -0.753576 -0.620907 1.394817 -0.866793 3.581507 0.250276 2.483599 2.860528 0.200351 -0.161179 -0.410361 2.533112 1.392975 4.183196 -1.233142
named 1.796868 -0.394504 2.751832 0.344687 0.827285 -1.708865 -1.720265 -2.197681 1.945623 0.404318 1.169122 0.205830 -1.288934 -0.160496 -2.950178 -0.831430 -0.402728 -1.355005 -0.737193 0.778818 -2.120129 -2.093189 -1.084548 2.372214 2.198084 -0.562556 -0.937265 -0.131329 -0.377233 0.507649 -1.002992 0.681760 -0.964263 -2.491026 3.550997 2.306404 -0.572436 3.810095 -0.629460 0.669425 1.302832 2.048033 2.169214 0.369615 -1.893219 0.389665 -0.789212 1.608166 -4.567097 1.161493
just 0.388673 0.528489 -0.249672 0.990957 -1.789235 -0.154616 1.826905 0.727399 -1.030520 -0.178978 -1.090968 0.389016 1.311672 -1.443894 -0.042443 -1.032396 1.172879 -2.116392 -0.158044 0.518857 -0.596896 1.842170 0.538106 1.194791 -0.316140 0.281944 0.833789 -2.011131 -0.648385 1.462254 1.825852 0.707705 0.720909 -0.417050 0.917950 0.299495 -0.334488 0.429163 1.420368 1.144793 0.092058 0.634534 1.128094 0.427192 0.010155 1.695956 -1.122299 1.184235 -0.398697 -2.214141
england 1.755512 1.378011 2.025008 0.984196 0.930900 1.712832 -2.562418 1.328793 0.910587 0.424069 -1.013413 0.900758 -0.717420 -1.663711 0.450237 0.265660 -2.248016 0.773663 1.553594 -1.294616 0.341842 -1.080953 -0.164019 0.603486 -0.303088 0.640374 0.106239 -1.969759 0.085819 -1.925122 0.492365 0.395292 -0.158455 -3.708197 0.618761 1.121212 0.803762 -2.212574 -1.748933 -2.318959 2.363945 0.380868 -1.545254 0.506496 1.979944 -1.600074 -1.238557 1.784747 -3.504310 -1.176583
said -0.487188 -1.085254 2.694393 2.033873 -3.187195 0.839822 1.899386 -2.472195 -0.564730 0.918487 -1.932861 -0.720595 -0.799332 -0.374614 -1.621075 -2.881533 1.817527 -0.646560 -0.939434 -0.519026 -0.270611 -0.025281 -0.019831 3.650778 0.183583 0.339246 1.936250 -0.890564 -1.355732 2.763112 -2.173204 -0.593039 -1.461217 -1.966603 1.393772 0.323705 -1.362600 0.251411 1.139339 -4.634455 -1.165213 1.383960 0.398644 -0.582259 0.180047 0.701487 -0.139560 2.814332 -0.518833 -1.238893
version -1.407162 0.401662 1.872725 -0.663601 -0.882539 -1.103673 -1.015400 -1.188963 -1.031809 -2.040618 -0.257184 -2.216879 -0.809822 2.148352 -0.338931 0.857706 2.238784 0.379518 -1.483563 -0.653668 2.316813 -0.510984 -0.291578 -3.136503 0.864294 -0.022573 -1.640898 1.289025 -1.773108 1.067070 -1.515061 -0.905320 1.045433 0.424075 2.039799 0.286596 -1.251868 -3.070289 -1.669448 2.458737 3.885475 2.033130 1.274036 0.963647 -1.825785 -0.023691 -0.830547 -1.281960 -3.951637 -2.114661
late -0.236951 -1.398290 3.167700 -0.260845 -0.046886 0.833223 -3.732238 0.009071 -2.325089 -3.316874 -0.788814 1.289498 2.231988 2.054524 2.000514 1.734536 -1.251744 -0.410948 -0.461082 -1.582212 1.690212 -1.001639 0.281880 -0.197815 0.981555 -1.744141 -2.904667 0.088418 -0.513913 -1.698824 1.487525 0.810437 -2.539363 0.007633 -2.052501 -1.282494 -2.630636 1.357894 0.323661 0.717548 0.159414 -1.594854 -0.378604 -2.168478 -1.291632 -0.257556 0.464120 -1.404041 -0.720945 -0.050472
earth -0.087912 -4.145766 -0.553987 0.813582 -2.243217 2.424720 0.946272 -1.761305 -1.351994 -0.320313 -2.498664 -3.155171 0.486812 0.135196 -0.412811 -1.022568 -3.807999 -1.346725 -0.861323 -0.417522 -2.449700 2.506750 -2.545303 -0.158470 0.472252 -1.047313 -0.830479 0.505645 2.117079 1.976361 2.214113 -0.769863 -0.130292 0.777776 0.044940 -0.000097 -1.041514 1.301250 -0.429578 1.688040 -0.198501 -0.094495 1.417562 1.339541 -2.331439 -0.358501 0.836604 0.612114 1.396622 -0.967396
every -1.717590 -0.533592 -3.617441 0.530639 -1.917222 -1.906400 3.339490 -2.405611 1.737614 -0.063845 -0.341092 1.917628 -2.108396 -0.627105 0.846633 0.100230 -1.127712 -1.546092 1.691107 -0.599313 -1.491914 -0.459826 -0.410847 -0.854731 -1.615146 2.252166 -0.777585 -1.786232 3.077913 3.118907 -0.412546 -0.821838 1.124815 1.423255 -0.958764 -1.378425 -2.233511 0.081010 1.038575 -1.779678 0.322510 -0.266311 1.910668 -1.097867 0.304528 2.684963 -0.039566 0.962374 -1.326283 -0.491933
company 1.512568 -0.155208 2.495920 -2.968575 1.232396 -0.564065 -0.167072 1.097088 -0.857918 -2.273629 0.436005 -0.456328 -0.292959 0.509368 -0.219327 -1.004431 1.087479 -0.957905 -3.607476 -0.044665 0.250448 -0.777538 -2.347694 -2.456005 -0.745622 -0.832105 -1.946849 -1.367050 0.763018 -0.768794 -1.996285 0.558292 -0.758189 0.611886 0.253242 1.210928 1.735111 2.170725 -3.542978 0.378157 0.579324 1.034881 -0.307888 -0.466917 -1.270348 -0.765049 3.817857 -0.741286 -2.096096 -1.084698
economic -2.615591 -0.416384 -0.025521 -1.296317 0.983295 1.513732 0.103184 4.160839 -0.052942 2.191751 0.830867 0.232348 1.592800 -0.255156 -1.665459 1.933120 -1.067801 1.424518 0.425534 2.789098 2.990185 0.580123 -0.742642 -1.557216 -0.430491 1.118402 -0.648806 -2.083868 0.945950 -0.938860 -0.214830 -0.470652 -1.809453 1.773802 -2.965776 -0.285541 -2.279083 2.878054 -0.449118 -1.340807 -2.952150 -1.927706 -1.881583 -1.378772 1.394837 -0.889038 3.896888 -1.808039 2.658605 3.179940
short -0.828954 -0.863947 -0.864035 1.272489 0.795284 0.528428 0.552952 0.501047 -0.053863 1.552507 0.577051 1.071274 -1.086703 -0.496653 2.461256 -2.020682 0.629717 -0.458106 -1.597746 -0.341286 -1.051410 -0.939461 -0.120726 1.028644 0.932818 0.728838 -2.606174 -0.147078 -2.932532 1.202696 0.081268 0.544687 -1.288476 2.163132 1.377903 -0.068325 -0.461830 -0.189790 0.738452 3.059474 1.654576 -0.670731 0.963991 -0.507152 -2.786406 -1.852071 -1.450997 0.225204 -2.240964 0.377672
published -2.640214 -1.945386 3.277455 2.083127 1.994322 1.964251 -1.555000 -1.437485 -1.242636 -1.139149 1.902087 -2.687220 -1.890370 -0.418516 -0.155207 -0.667532 0.083620 -2.263257 0.271762 -2.178608 -0.799755 -3.370823 1.182399 -0.786014 -0.518692 -0.569847 -1.720988 0.731686 -3.575505 -1.129150 -3.003434 0.361336 0.620149 -0.999674 -0.720985 -1.479216 -0.280217 -0.317182 -0.617441 0.544371 2.875206 -0.928244 2.050658 -2.589566 -0.242095 -1.254298 -1.132449 -2.073625 -2.892024 -0.005421
black -0.539018 -0.342827 -1.640131 -0.061409 0.697036 0.613485 0.174177 -1.211699 0.268681 0.244758 -1.426151 0.259380 0.975079 -0.598062 1.114385 -2.067665 -0.572898 -1.288131 -2.055134 1.086067 1.613658 -0.674085 0.150254 2.233150 1.809098 -2.643340 0.040939 1.357915 -0.610433 0.278347 3.295635 -1.372407 -2.919678 -1.330925 1.101133 2.458322 2.890486 1.424488 0.608175 1.927217 0.373419 1.697419 -1.187081 -0.463239 -1.352349 0.138835 -1.483276 0.275138 -0.920316 1.626052
army 3.370536 3.870413 2.368664 -0.565418 -0.391000 -1.458452 -4.458231 0.328957 -0.940253 0.289678 -2.115870 0.874398 1.532857 -4.385744 -1.759694 0.050140 -0.829564 1.514944 0.135666 -0.334863 1.589316 -0.549978 -0.555923 1.897299 1.240817 0.152195 -1.573957 0.634880 0.594641 -0.563191 -2.239683 0.534110 -0.761599 -1.064063 1.617523 0.353744 -0.196262 0.479916 -3.126739 0.463899 -3.589947 0.041650 1.150978 1.050162 1.272205 -1.994699 2.713735 -0.296975 -1.009833 -0.505371
off 2.421908 0.282531 0.334479 -0.799600 -2.662473 -0.246791 -0.490958 0.990964 -0.384531 -0.275100 -0.860679 -0.813866 1.726020 -1.948905 1.018597 -1.896329 0.823894 -0.387150 -1.091936 -1.685257 0.036393 0.151937 -1.467952 1.805399 0.957098 -0.963282 -2.847926 -1.201348 0.420910 1.071729 1.178893 1.168284 1.287674 0.433790 0.899103 0.017252 0.144043 1.434026 0.522808 1.729916 -1.426257 0.561024 -0.497831 0.757194 -0.146634 0.750846 1.191253 2.299849 -1.501992 -0.664106
body -1.271270 -1.347932 -1.981635 1.191692 0.032994 -0.180347 0.705229 -2.061021 -1.567716 0.079840 -0.995899 -3.144177 0.227160 -0.036294 1.610223 -1.229819 -0.638380 -1.127741 -0.481852 -0.846339 -1.462349 1.665814 -0.864231 -0.459995 1.224630 1.788670 1.712023 0.593575 0.700830 2.463727 1.221448 -0.635427 0.928473 -1.578375 -1.250201 1.358466 2.409282 2.384704 -0.169237 -0.207742 -0.195350 -1.535625 -1.663139 0.979389 -0.809034 0.930999 0.645090 1.183663 -0.075730 2.332193
field 0.984842 1.120646 0.556950 1.201479 -0.233245 -1.495129 0.223968 -1.290555 0.652430 -0.481207 0.536671 -1.984613 0.494716 0.437922 1.188431 -1.617207 -2.582719 0.460598 -0.340163 -0.672983 -0.769073 -0.702847 -1.221155 0.166999 0.315448 0.242933 -0.623450 -1.404657 0.925221 4.272442 -0.553794 -0.061241 3.197983 1.909315 -1.513966 1.035174 -1.679626 1.130526 -0.523003 2.506395 -1.723403 1.653563 0.294908 0.495026 -0.133652 -2.470390 0.477035 1.888062 3.641518 -0.476345
christian -2.399992 0.216722 0.184750 1.535108 1.045304 0.328285 -0.521240 -1.915539 0.379730 0.158675 -1.208258 -0.071291 -0.018860 1.149028 -2.715491 0.825187 -1.433547 -0.852917 3.144365 1.631623 -0.453332 1.548254 2.297996 0.765604 -0.068581 1.083903 -0.432642 2.191408 -1.343680 -2.146789 2.019603 -1.998879 -1.835079 -2.145462 -0.070213 -0.356194 1.408492 -1.678639 -0.961000 -2.017473 2.479971 -0.498805 -0.222287 -2.282709 0.448188 -0.097836 -2.249639 2.073556 1.658047 2.479148
either -0.406626 0.885477 -1.996380 -0.453694 -0.120469 -3.172567 1.401761 -2.585216 -0.298423 -0.526678 -1.673599 0.305848 2.205441 -2.006555 1.660968 -1.426139 2.239758 -0.101977 -0.362559 0.201524 -1.178333 0.050052 0.731038 1.376998 1.174200 2.015903 2.101071 2.468130 -0.365344 1.902342 1.153133 0.789920 0.709738 0.042886 -0.221261 0.930830 -0.198803 -0.451140 2.177406 0.189639 -0.709499 -1.795676 -0.482893 1.248981 -2.223157 1.799898 0.101258 3.103173 3.596339 0.092455
